"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","91","0","91","0","0","0","91","0","91","0","0","0","0","0","91","91","91"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1585","945","640","0","0","0","1585","945","640","0","0","0","0","0","640","1585","640"
NA,"of which (where known): Children's and families services","734","443","291","0","0","0","734","443","291","0","0","0","0","0","291","734","291"
NA,"Adults' services","851","502","349","0","0","0","851","502","349","0","0","0","0","0","349","851","349"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","16581","6","16575","211","0","211","16792","6","16786","20","0","0","247","267","16519","16525","16539"
"BA2","Total children's services - commissioning and social work (line BA1)","16581","6","16575","211","0","211","16792","6","16786","20","0","0","247","267","16519","16525","16539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1664","34","1630","3951","0","3951","5615","34","5581","4","0","79","71","154","5427","5461","5431"
"BB2","Secure accommodation (welfare)","0","0","0","201","0","201","201","0","201","0","0","0","0","0","201","201","201"
"BB3","Fostering services","3386","4","3382","4864","0","4864","8250","4","8246","0","0","3","21","24","8222","8226","8222"
"BB4","Other children looked after services","0","0","0","1819","0","1819","1819","0","1819","0","0","0","1","1","1818","1818","1818"
"BB5","Total children looked after (lines BB1 to BB4)","5050","38","5012","10835","0","10835","15885","38","15847","4","0","82","93","179","15668","15706","15672"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","980","36","944","0","0","0","980","36","944","-3","0","0","0","-3","947","983","944"
"BC2","Services for under 8s","7352","176","7176","0","0","0","7352","176","7176","0","0","0","47","47","7129","7305","7129"
"BC3","Direct payments","0","0","0","88","0","88","88","0","88","0","0","0","0","0","88","88","88"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","50","0","50","0","0","0","50","0","50","0","0","0","0","0","50","50","50"
"BC6","Other family support services","0","0","0","5414","3","5411","5414","3","5411","0","0","0","21","21","5390","5393","5390"
"BC7","Total family support services (lines BC1 to BC6)","8382","212","8170","5502","3","5499","13884","215","13669","-3","0","0","68","65","13604","13819","13601"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","84","0","84","84","0","84","0","0","0","0","0","84","84","84"
"BD2","Youth offender teams","926","4","922","0","0","0","926","4","922","0","0","0","45","45","877","881","877"
"BD3","Other youth justice services","935","0","935","0","0","0","935","0","935","0","0","0","284","284","651","651","651"
"BD4","Total youth justice (lines BD1 to BD3)","1861","4","1857","84","0","84","1945","4","1941","0","0","0","329","329","1612","1616","1612"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1119","1","1118","825","0","825","1944","1","1943","4","0","0","3","7","1936","1937","1940"
"BE2","Leaving care services","1584","1","1583","1293","0","1293","2877","1","2876","196","0","0","12","208","2668","2669","2864"
"BE3","Other other children's and families services","124","107","17","139","0","139","263","107","156","0","0","0","0","0","156","263","156"
"BE4","Total other children's and families services (lines BE1 to BE3)","2827","109","2718","2257","0","2257","5084","109","4975","200","0","0","15","215","4760","4869","4960"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","34701","369","34332","18889","3","18886","53590","372","53218","221","0","82","752","1055","52163","52535","52384"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","34701","369","34332","18889","3","18886","53590","372","53218","221","0","82","752","1055","52163","52535","52384"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","10267","43","10224","0","0","0","10267","43","10224","221","0","122","44","387","9837","9880","10058"
"C2","Nursing care placements","0","0","0","6613","0","6613","6613","0","6613","1723","0","322","0","2045","4568","4568","6291"
"C3","Residential care placements","0","0","0","8795","0","8795","8795","0","8795","2161","0","12","0","2173","6622","6622","8783"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","406","0","406","406","0","406","0","0","0","0","0","406","406","406"
"C6","Home care","6146","0","6146","6145","0","6145","12291","0","12291","2","0","96","14","112","12179","12179","12181"
"C7","Day care","1916","70","1846","1368","0","1368","3284","70","3214","43","0","0","6","49","3165","3235","3208"
"C8","Equipment and adaptations","946","0","946","100","0","100","1046","0","1046","10","0","0","0","10","1036","1036","1046"
"C9","Meals","945","0","945","195","0","195","1140","0","1140","336","0","0","1","337","803","803","1139"
"C10","Other services to older people","146","0","146","1034","0","1034","1180","0","1180","3","0","0","3","6","1174","1174","1177"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","20366","113","20253","24656","0","24656","45022","113","44909","4499","0","552","68","5119","39790","39903","44289"
"C12","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","20366","113","20253","24656","0","24656","45022","113","44909","4499","0","552","68","5119","39790","39903","44289"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2614","0","2614","0","0","0","2614","0","2614","3","0","0","12","15","2599","2599","2602"
"D2","Nursing care placements","0","0","0","1412","0","1412","1412","0","1412","95","0","154","0","249","1163","1163","1258"
"D3","Residential care placements","0","0","0","847","0","847","847","0","847","75","0","18","0","93","754","754","829"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","1202","0","1202","1202","0","1202","0","0","0","1","1","1201","1201","1201"
"D6","Home care","1190","0","1190","1982","0","1982","3172","0","3172","0","0","517","2","519","2653","2653","2653"
"D7","Day care","470","23","447","80","0","80","550","23","527","1","0","0","1","2","525","548","526"
"D8","Equipment and adaptations","195","0","195","0","0","0","195","0","195","0","0","0","0","0","195","195","195"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","171","70","101","839","0","839","1010","70","940","8","0","0","1","9","931","1001","939"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","4640","93","4547","6362","0","6362","11002","93","10909","182","0","689","17","888","10021","10114","10203"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","4640","93","4547","6362","0","6362","11002","93","10909","182","0","689","17","888","10021","10114","10203"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","1379","0","1379","1269","0","1269","2648","0","2648","0","0","302","4","306","2342","2342","2342"
"E2","Nursing care placements","0","0","0","439","0","439","439","0","439","4","0","54","0","58","381","381","385"
"E3","Residential care placements","0","0","0","8804","0","8804","8804","0","8804","386","0","1249","7","1642","7162","7162","7548"
"E4","Supported and other accommodation","98","0","98","474","0","474","572","0","572","0","0","375","0","375","197","197","197"
"E5","Direct payments","0","0","0","337","0","337","337","0","337","0","0","0","0","0","337","337","337"
"E6","Home care","0","0","0","2850","0","2850","2850","0","2850","0","0","4","3","7","2843","2843","2843"
"E7","Day care","568","32","536","4746","0","4746","5314","32","5282","4","0","50","5","59","5223","5255","5227"
"E8","Equipment and adaptations","7","0","7","0","0","0","7","0","7","0","0","0","0","0","7","7","7"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","14","7","7","103","0","103","117","7","110","0","0","0","0","0","110","117","110"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","2066","39","2027","19022","0","19022","21088","39","21049","394","0","2034","19","2447","18602","18641","18996"
"E12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","2066","39","2027","19022","0","19022","21088","39","21049","394","0","2034","19","2447","18602","18641","18996"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","3917","0","3917","0","0","0","3917","0","3917","12","0","231","57","300","3617","3617","3629"
"F2","Nursing care placements","0","0","0","127","0","127","127","0","127","-6","0","5","3","2","125","125","119"
"F3","Residential care placements","0","0","0","4352","0","4352","4352","0","4352","133","0","329","0","462","3890","3890","4023"
"F4","Supported and other accommodation","0","0","0","154","0","154","154","0","154","28","0","0","-2","26","128","128","156"
"F5","Direct payments","0","0","0","16","0","16","16","0","16","0","0","0","0","0","16","16","16"
"F6","Home care","150","0","150","265","0","265","415","0","415","0","0","0","0","0","415","415","415"
"F7","Day care","533","2","531","177","0","177","710","2","708","31","0","0","8","39","669","671","700"
"F8","Equipment and adaptations","26","0","26","0","0","0","26","0","26","0","0","0","0","0","26","26","26"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","0","0","0","2438","106","2332","2438","106","2332","0","0","158","-9","149","2183","2289","2183"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","4626","2","4624","7529","106","7423","12155","108","12047","198","0","723","57","978","11069","11177","11267"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","4626","2","4624","7529","106","7423","12155","108","12047","198","0","723","57","978","11069","11177","11267"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","196","0","196","0","0","0","196","0","196","0","0","0","0","0","196","196","196"
"G2","Unaccompanied children","222","0","222","652","0","652","874","0","874","0","0","0","0","0","874","874","874"
"G3","Families","40","0","40","0","0","0","40","0","40","0","0","0","0","0","40","40","40"
"G4","Lone adults","58","0","58","0","0","0","58","0","58","0","0","0","0","0","58","58","58"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","516","0","516","652","0","652","1168","0","1168","0","0","0","0","0","1168","1168","1168"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","1359","0","1359","67","0","67","1426","0","1426","37","0","0","488","525","901","901","938"
"H2","HIV/AIDS","52","0","52","195","0","195","247","0","247","0","0","0","0","0","247","247","247"
"H3","Substance abuse (addictions)","947","0","947","874","0","874","1821","0","1821","0","0","0","45","45","1776","1776","1776"
"H4","Other other adult services","88","0","88","868","0","868","956","0","956","10","0","0","1","11","945","945","955"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","2446","0","2446","2004","0","2004","4450","0","4450","47","0","0","534","581","3869","3869","3916"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","2446","0","2446","2004","0","2004","4450","0","4450","47","0","0","534","581","3869","3869","3916"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","70946","1561","69385","79114","109","79005","150060","1670","148390","5541","0","4080","1447","11068","137322","138992","142863"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","70946","1561","69385","79114","109","79005","150060","1670","148390","5541","0","4080","1447","11068","137322","138992","142863"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19349",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119670",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119399",NA
