"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","127","0","127","0","0","0","127","0","127","0","0","0","-74","-74","201","201","201"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","640","0","640","0","0","0","640","0","640","0","-13","-30","-161","-204","844","844","844"
NA,"of which (where known): Children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","640","0","640","0","0","0","640","0","640","0","-13","-30","-161","-204","844","844","844"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","3713","5","3708","302","0","302","4015","5","4010","-2","-6","0","-95","-103","4113","4118","4111"
"BA2","Total children's services - commissioning and social work (line BA1)","3713","5","3708","302","0","302","4015","5","4010","-2","-6","0","-95","-103","4113","4118","4111"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1840","121","1719","285","0","285","2125","121","2004","-9","-44","0","-4","-57","2061","2182","2052"
"BB2","Secure accommodation (welfare)","0","0","0","28","0","28","28","0","28","0","0","0","0","0","28","28","28"
"BB3","Fostering services","1835","0","1835","506","0","506","2341","0","2341","0","-36","0","-237","-273","2614","2614","2614"
"BB4","Other children looked after services","435","4","431","0","0","0","435","4","431","-2","-4","-9","-36","-51","482","486","480"
"BB5","Total children looked after (lines BB1 to BB4)","4110","125","3985","819","0","819","4929","125","4804","-11","-84","-9","-277","-381","5185","5310","5174"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1792","54","1738","0","0","0","1792","54","1738","-73","0","0","-34","-107","1845","1899","1772"
"BC2","Services for under 8s","8","0","8","0","0","0","8","0","8","0","0","0","-9","-9","17","17","17"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","12","0","12","12","0","12","0","0","0","0","0","12","12","12"
"BC5","Equipment and adaptations","70","3","67","0","0","0","70","3","67","0","-2","-8","-9","-19","86","89","86"
"BC6","Other family support services","279","0","279","300","0","300","579","0","579","-11","0","-12","-8","-31","610","610","599"
"BC7","Total family support services (lines BC1 to BC6)","2149","57","2092","312","0","312","2461","57","2404","-84","-2","-20","-60","-166","2570","2627","2486"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","13","0","13","13","0","13","0","0","0","0","0","13","13","13"
"BD2","Youth offender teams","836","0","836","0","0","0","836","0","836","-76","-208","0","-3","-287","1123","1123","1047"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","836","0","836","13","0","13","849","0","849","-76","-208","0","-3","-287","1136","1136","1060"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","261","0","261","82","0","82","343","0","343","0","-1","0","0","-1","344","344","344"
"BE2","Leaving care services","577","0","577","0","0","0","577","0","577","-2","0","0","-264","-266","843","843","841"
"BE3","Other other children's and families services","8","0","8","95","0","95","103","0","103","0","0","-12","-3","-15","118","118","118"
"BE4","Total other children's and families services (lines BE1 to BE3)","846","0","846","177","0","177","1023","0","1023","-2","-1","-12","-267","-282","1305","1305","1303"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","11654","187","11467","1623","0","1623","13277","187","13090","-175","-301","-41","-702","-1219","14309","14496","14134"
"B2","Supporting People (SP)","36","0","36","0","0","0","36","0","36","0","0","0","0","0","36","36","36"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","11690","187","11503","1623","0","1623","13313","187","13126","-175","-301","-41","-702","-1219","14345","14532","14170"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3272","0","3272","23","0","23","3295","0","3295","5","5","53","512","575","2720","2720","2725"
"C2","Nursing care placements","0","0","0","5722","0","5722","5722","0","5722","1680","0","221","0","1901","3821","3821","5501"
"C3","Residential care placements","6341","451","5890","3342","0","3342","9683","451","9232","3481","16","70","20","3587","5645","6096","9126"
"C4","Supported and other accommodation","11","0","11","0","0","0","11","0","11","0","0","0","9","9","2","2","2"
"C5","Direct payments","0","0","0","137","0","137","137","0","137","0","0","0","0","0","137","137","137"
"C6","Home care","4228","0","4228","2688","0","2688","6916","0","6916","1047","2","46","1","1096","5820","5820","6867"
"C7","Day care","582","36","546","79","0","79","661","36","625","187","1","1","4","193","432","468","619"
"C8","Equipment and adaptations","815","52","763","48","0","48","863","52","811","0","24","116","79","219","592","644","592"
"C9","Meals","144","3","141","23","0","23","167","3","164","83","0","0","0","83","81","84","164"
"C10","Other services to older people","1216","63","1153","654","0","654","1870","63","1807","538","18","28","283","867","940","1003","1478"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","16609","605","16004","12716","0","12716","29325","605","28720","7021","66","535","908","8530","20190","20795","27211"
"C12","Supporting People","232","0","232","202","0","202","434","0","434","0","0","0","0","0","434","434","434"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","16841","605","16236","12918","0","12918","29759","605","29154","7021","66","535","908","8530","20624","21229","27645"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","763","0","763","0","0","0","763","0","763","18","1","11","112","142","621","621","639"
"D2","Nursing care placements","0","0","0","707","0","707","707","0","707","80","0","59","0","139","568","568","648"
"D3","Residential care placements","54","4","50","320","0","320","374","4","370","44","0","24","0","68","302","306","346"
"D4","Supported and other accommodation","1","0","1","107","0","107","108","0","108","0","0","0","1","1","107","107","107"
"D5","Direct payments","0","0","0","383","0","383","383","0","383","0","0","21","0","21","362","362","362"
"D6","Home care","244","0","244","634","0","634","878","0","878","86","0","94","0","180","698","698","784"
"D7","Day care","413","43","370","0","0","0","413","43","370","18","0","0","22","40","330","373","348"
"D8","Equipment and adaptations","230","14","216","8","0","8","238","14","224","0","6","31","29","66","158","172","158"
"D9","Meals","9","0","9","1","0","1","10","0","10","-6","0","0","0","-6","16","16","10"
"D10","Other services to adults with a physical disability or sensory impairment","344","25","319","459","0","459","803","25","778","45","1","73","204","323","455","480","500"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2058","86","1972","2619","0","2619","4677","86","4591","285","8","313","368","974","3617","3703","3902"
"D12","Supporting People (SP)","0","0","0","84","0","84","84","0","84","0","0","0","0","0","84","84","84"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2058","86","1972","2703","0","2703","4761","86","4675","285","8","313","368","974","3701","3787","3986"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","785","0","785","1","0","1","786","0","786","1","53","118","52","224","562","562","563"
"E2","Nursing care placements","0","0","0","190","0","190","190","0","190","17","0","0","0","17","173","173","190"
"E3","Residential care placements","450","31","419","3681","0","3681","4131","31","4100","413","0","489","1","903","3197","3228","3610"
"E4","Supported and other accommodation","1","0","1","1936","0","1936","1937","0","1937","0","0","465","1","466","1471","1471","1471"
"E5","Direct payments","0","0","0","255","0","255","255","0","255","0","0","74","0","74","181","181","181"
"E6","Home care","110","0","110","1075","0","1075","1185","0","1185","79","0","103","0","182","1003","1003","1082"
"E7","Day care","2039","191","1848","547","0","547","2586","191","2395","3","0","472","19","494","1901","2092","1904"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","3","0","3","0","0","0","3","0","3","2","0","0","0","2","1","1","3"
"E10","Other services to adults with learning disabilities","400","20","380","201","0","201","601","20","581","2","1","92","217","312","269","289","271"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3788","242","3546","7886","0","7886","11674","242","11432","517","54","1813","290","2674","8758","9000","9275"
"E12","Supporting People (SP)","58","0","58","128","0","128","186","0","186","0","0","0","0","0","186","186","186"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3846","242","3604","8014","0","8014","11860","242","11618","517","54","1813","290","2674","8944","9186","9461"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","803","0","803","22","0","22","825","0","825","5","0","91","57","153","672","672","677"
"F2","Nursing care placements","0","0","0","246","0","246","246","0","246","74","0","4","0","78","168","168","242"
"F3","Residential care placements","50","3","47","785","0","785","835","3","832","136","1","5","0","142","690","693","826"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","3","0","3","3","0","3","0","0","0","0","0","3","3","3"
"F6","Home care","0","0","0","62","0","62","62","0","62","8","0","0","0","8","54","54","62"
"F7","Day care","319","43","276","75","0","75","394","43","351","9","0","17","0","26","325","368","334"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","344","42","302","78","0","78","422","42","380","77","17","0","46","140","240","282","317"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1516","88","1428","1271","0","1271","2787","88","2699","309","18","117","103","547","2152","2240","2461"
"F12","Supporting People (SP)","316","0","316","0","0","0","316","0","316","0","0","0","0","0","316","316","316"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1832","88","1744","1271","0","1271","3103","88","3015","309","18","117","103","547","2468","2556","2777"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G3","Families","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","1"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","1","1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","16","0","16","0","0","0","16","0","16","0","0","0","0","0","16","16","16"
"H3","Substance abuse (addictions)","22","0","22","66","0","66","88","0","88","0","8","0","0","8","80","80","80"
"H4","Other other adult services","4619","0","4619","8","0","8","4627","0","4627","0","0","0","4504","4504","123","123","123"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","4657","0","4657","74","0","74","4731","0","4731","0","8","0","4504","4512","219","219","219"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","4657","0","4657","74","0","74","4731","0","4731","0","8","0","4504","4512","219","219","219"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","40922","1208","39714","26190","0","26190","67112","1208","65904","7957","-160","2707","5310","15814","50090","51298","58047"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","642","0","642","414","0","414","1056","0","1056","0","0","0","0","0","1056","1056","1056"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","41564","1208","40356","26604","0","26604","68168","1208","66960","7957","-160","2707","5310","15814","51146","52354","59103"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"674",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6012",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47016",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46865",NA
