"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","67","0","67","0","0","0","67","0","67","0","0","0","0","0","67","67","67"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","513","0","513","0","0","0","513","0","513","0","0","0","0","0","513","513","513"
NA,"of which (where known): Children's and families services","202","0","202","0","0","0","202","0","202","0","0","0","0","0","202","202","202"
NA,"Adults' services","311","0","311","0","0","0","311","0","311","0","0","0","0","0","311","311","311"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","5113","6","5107","29","0","29","5142","6","5136","0","0","0","156","156","4980","4986","4980"
"BA2","Total children's services - commissioning and social work (line BA1)","5113","6","5107","29","0","29","5142","6","5136","0","0","0","156","156","4980","4986","4980"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","568","12","556","2689","0","2689","3257","12","3245","0","0","765","0","765","2480","2492","2480"
"BB2","Secure accommodation (welfare)","0","0","0","30","0","30","30","0","30","0","0","0","0","0","30","30","30"
"BB3","Fostering services","2483","0","2483","1286","0","1286","3769","0","3769","0","0","0","5","5","3764","3764","3764"
"BB4","Other children looked after services","109","0","109","0","0","0","109","0","109","0","0","0","0","0","109","109","109"
"BB5","Total children looked after (lines BB1 to BB4)","3160","12","3148","4005","0","4005","7165","12","7153","0","0","765","5","770","6383","6395","6383"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","7","6","1","0","0","0","7","6","1","0","0","0","0","0","1","7","1"
"BC2","Services for under 8s","0","0","0","19","0","19","19","0","19","0","0","0","10","10","9","9","9"
"BC3","Direct payments","0","0","0","34","0","34","34","0","34","0","0","0","0","0","34","34","34"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","23","0","23","0","0","0","23","0","23","0","0","0","0","0","23","23","23"
"BC6","Other family support services","1955","55","1900","452","0","452","2407","55","2352","0","0","0","12","12","2340","2395","2340"
"BC7","Total family support services (lines BC1 to BC6)","1985","61","1924","505","0","505","2490","61","2429","0","0","0","22","22","2407","2468","2407"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","21","0","21","21","0","21","0","0","0","0","0","21","21","21"
"BD2","Youth offender teams","1023","0","1023","0","0","0","1023","0","1023","0","39","12","215","266","757","757","757"
"BD3","Other youth justice services","471","0","471","0","0","0","471","0","471","0","0","0","0","0","471","471","471"
"BD4","Total youth justice (lines BD1 to BD3)","1494","0","1494","21","0","21","1515","0","1515","0","39","12","215","266","1249","1249","1249"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","805","0","805","0","0","0","805","0","805","0","0","0","65","65","740","740","740"
"BE2","Leaving care services","380","6","374","0","0","0","380","6","374","0","0","0","23","23","351","357","351"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","1185","6","1179","0","0","0","1185","6","1179","0","0","0","88","88","1091","1097","1091"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","12937","85","12852","4560","0","4560","17497","85","17412","0","39","777","486","1302","16110","16195","16110"
"B2","Supporting People (SP)","0","0","0","52","0","52","52","0","52","0","0","0","0","0","52","52","52"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","12937","85","12852","4612","0","4612","17549","85","17464","0","39","777","486","1302","16162","16247","16162"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2621","0","2621","26","0","26","2647","0","2647","0","0","0","0","0","2647","2647","2647"
"C2","Nursing care placements","0","0","0","4621","0","4621","4621","0","4621","1015","0","442","0","1457","3164","3164","4179"
"C3","Residential care placements","4308","186","4122","3194","0","3194","7502","186","7316","1399","276","17","0","1692","5624","5810","7023"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","277","0","277","277","0","277","10","0","0","0","10","267","267","277"
"C6","Home care","2683","0","2683","2599","0","2599","5282","0","5282","717","80","0","0","797","4485","4485","5202"
"C7","Day care","572","21","551","80","0","80","652","21","631","62","0","3","0","65","566","587","628"
"C8","Equipment and adaptations","164","0","164","111","0","111","275","0","275","0","0","0","0","0","275","275","275"
"C9","Meals","0","0","0","163","0","163","163","0","163","16","0","0","0","16","147","147","163"
"C10","Other services to older people","680","408","272","136","0","136","816","408","408","0","0","0","1","1","407","815","407"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","11028","615","10413","11207","0","11207","22235","615","21620","3219","356","462","1","4038","17582","18197","20801"
"C12","Supporting People","0","0","0","625","0","625","625","0","625","0","0","0","0","0","625","625","625"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","11028","615","10413","11832","0","11832","22860","615","22245","3219","356","462","1","4038","18207","18822","21426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1234","0","1234","205","0","205","1439","0","1439","0","0","0","0","0","1439","1439","1439"
"D2","Nursing care placements","0","0","0","531","0","531","531","0","531","90","0","44","0","134","397","397","487"
"D3","Residential care placements","111","0","111","449","0","449","560","0","560","44","0","84","0","128","432","432","476"
"D4","Supported and other accommodation","0","0","0","143","0","143","143","0","143","1","39","5","0","45","98","98","99"
"D5","Direct payments","0","0","0","721","0","721","721","0","721","14","0","20","0","34","687","687","701"
"D6","Home care","248","0","248","436","0","436","684","0","684","66","0","0","0","66","618","618","684"
"D7","Day care","74","0","74","219","0","219","293","0","293","13","0","0","0","13","280","280","293"
"D8","Equipment and adaptations","117","0","117","44","0","44","161","0","161","0","0","0","0","0","161","161","161"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","66","61","5","36","0","36","102","61","41","0","1","2","0","3","38","99","38"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","1850","61","1789","2784","0","2784","4634","61","4573","228","40","155","0","423","4150","4211","4378"
"D12","Supporting People (SP)","0","0","0","48","0","48","48","0","48","0","0","0","0","0","48","48","48"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","1850","61","1789","2832","0","2832","4682","61","4621","228","40","155","0","423","4198","4259","4426"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","802","0","802","26","0","26","828","0","828","0","0","88","0","88","740","740","740"
"E2","Nursing care placements","0","0","0","700","0","700","700","0","700","9","0","646","0","655","45","45","54"
"E3","Residential care placements","131","0","131","8424","8","8416","8555","8","8547","399","0","2837","0","3236","5311","5319","5710"
"E4","Supported and other accommodation","1252","44","1208","1576","0","1576","2828","44","2784","355","0","438","0","793","1991","2035","2346"
"E5","Direct payments","0","0","0","112","0","112","112","0","112","0","0","37","0","37","75","75","75"
"E6","Home care","34","0","34","83","0","83","117","0","117","4","0","0","0","4","113","113","117"
"E7","Day care","849","24","825","535","0","535","1384","24","1360","1","0","150","0","151","1209","1233","1210"
"E8","Equipment and adaptations","0","0","0","7","0","7","7","0","7","0","0","0","0","0","7","7","7"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","183","125","58","63","0","63","246","125","121","0","165","0","0","165","-44","81","-44"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3251","193","3058","11526","8","11518","14777","201","14576","768","165","4196","0","5129","9447","9648","10215"
"E12","Supporting People (SP)","0","0","0","836","0","836","836","0","836","0","0","0","0","0","836","836","836"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3251","193","3058","12362","8","12354","15613","201","15412","768","165","4196","0","5129","10283","10484","11051"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1206","0","1206","26","0","26","1232","0","1232","0","61","1","0","62","1170","1170","1170"
"F2","Nursing care placements","0","0","0","109","0","109","109","0","109","7","0","30","0","37","72","72","79"
"F3","Residential care placements","311","23","288","1133","0","1133","1444","23","1421","116","0","368","0","484","937","960","1053"
"F4","Supported and other accommodation","39","11","28","968","0","968","1007","11","996","54","0","73","0","127","869","880","923"
"F5","Direct payments","0","0","0","2","0","2","2","0","2","0","0","0","0","0","2","2","2"
"F6","Home care","15","0","15","77","0","77","92","0","92","3","0","0","0","3","89","89","92"
"F7","Day care","194","0","194","321","0","321","515","0","515","0","89","0","0","89","426","426","426"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","31","70","-39","127","0","127","158","70","88","0","0","0","0","0","88","158","88"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","1796","104","1692","2763","0","2763","4559","104","4455","180","150","472","0","802","3653","3757","3833"
"F12","Supporting People (SP)","0","0","0","345","0","345","345","0","345","0","0","0","0","0","345","345","345"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","1796","104","1692","3108","0","3108","4904","104","4800","180","150","472","0","802","3998","4102","4178"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1"
"G2","Unaccompanied children","386","0","386","0","0","0","386","0","386","0","0","0","6","6","380","380","380"
"G3","Families","10","0","10","1","0","1","11","0","11","0","0","0","0","0","11","11","11"
"G4","Lone adults","3","0","3","0","0","0","3","0","3","0","0","0","0","0","3","3","3"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","400","0","400","1","0","1","401","0","401","0","0","0","6","6","395","395","395"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","9","0","9","100","0","100","109","0","109","0","0","0","0","0","109","109","109"
"H3","Substance abuse (addictions)","101","0","101","4","0","4","105","0","105","0","0","0","0","0","105","105","105"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","110","0","110","104","0","104","214","0","214","0","0","0","0","0","214","214","214"
"H6","Supporting People","0","0","0","28","0","28","28","0","28","0","0","0","0","0","28","28","28"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","110","0","110","132","0","132","242","0","242","0","0","0","0","0","242","242","242"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","31885","1058","30827","32945","8","32937","64830","1066","63764","4395","750","6062","493","11700","52064","53130","56459"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","1934","0","1934","1934","0","1934","0","0","0","0","0","1934","1934","1934"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","31885","1058","30827","34879","8","34871","66764","1066","65698","4395","750","6062","493","11700","53998","55064","58393"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2943",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8465",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49542",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49542",NA
