"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","92","0","92","0","0","0","92","0","92","0","0","0","0","0","92","92","92"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","1291","0","1291","0","0","0","1291","0","1291","0","0","0","0","0","1291","1291","1291"
NA,"of which (where known): Children's and families services","1071","0","1071","0","0","0","1071","0","1071","0","0","0","0","0","1071","1071","1071"
NA,"Adults' services","220","0","220","0","0","0","220","0","220","0","0","0","0","0","220","220","220"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","26450","17","26433","0","0","0","26450","17","26433","1","206","0","0","207","26226","26243","26227"
"BA2","Total children's services - commissioning and social work (line BA1)","26450","17","26433","0","0","0","26450","17","26433","1","206","0","0","207","26226","26243","26227"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","10884","75","10809","12791","0","12791","23675","75","23600","13","0","0","336","349","23251","23326","23264"
"BB2","Secure accommodation (welfare)","382","69","313","941","0","941","1323","69","1254","0","0","0","0","0","1254","1323","1254"
"BB3","Fostering services","14243","0","14243","2935","0","2935","17178","0","17178","98","0","0","398","496","16682","16682","16780"
"BB4","Other children looked after services","4397","55","4342","0","0","0","4397","55","4342","-13","0","0","-331","-344","4686","4741","4673"
"BB5","Total children looked after (lines BB1 to BB4)","29906","199","29707","16667","0","16667","46573","199","46374","98","0","0","403","501","45873","46072","45971"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","2985","58","2927","513","0","513","3498","58","3440","0","36","0","14","50","3390","3448","3390"
"BC2","Services for under 8s","0","0","0","751","0","751","751","0","751","0","0","0","0","0","751","751","751"
"BC3","Direct payments","0","0","0","1205","0","1205","1205","0","1205","0","0","0","38","38","1167","1167","1167"
"BC4","Home care","2733","0","2733","1042","0","1042","3775","0","3775","0","28","0","-5","23","3752","3752","3752"
"BC5","Equipment and adaptations","848","0","848","0","0","0","848","0","848","0","0","0","17","17","831","831","831"
"BC6","Other family support services","7032","28","7004","0","0","0","7032","28","7004","0","0","0","0","0","7004","7032","7004"
"BC7","Total family support services (lines BC1 to BC6)","13598","86","13512","3511","0","3511","17109","86","17023","0","64","0","64","128","16895","16981","16895"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","3449","7","3442","0","0","0","3449","7","3442","0","50","0","1939","1989","1453","1460","1453"
"BD3","Other youth justice services","206","0","206","0","0","0","206","0","206","7","120","0","0","127","79","79","86"
"BD4","Total youth justice (lines BD1 to BD3)","3655","7","3648","0","0","0","3655","7","3648","7","170","0","1939","2116","1532","1539","1539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","4246","0","4246","0","0","0","4246","0","4246","12","0","0","0","12","4234","4234","4246"
"BE2","Leaving care services","2243","8","2235","22","0","22","2265","8","2257","0","-92","0","8","-84","2341","2349","2341"
"BE3","Other other children's and families services","1612","338","1274","1428","0","1428","3040","338","2702","0","137","0","2001","2138","564","902","564"
"BE4","Total other children's and families services (lines BE1 to BE3)","8101","346","7755","1450","0","1450","9551","346","9205","12","45","0","2009","2066","7139","7485","7151"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","81710","655","81055","21628","0","21628","103338","655","102683","118","485","0","4415","5018","97665","98320","97783"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","81710","655","81055","21628","0","21628","103338","655","102683","118","485","0","4415","5018","97665","98320","97783"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","21883","221","21662","0","0","0","21883","221","21662","0","10","0","260","270","21392","21613","21392"
"C2","Nursing care placements","0","0","0","24083","0","24083","24083","0","24083","7774","0","0","125","7899","16184","16184","23958"
"C3","Residential care placements","1032","94","938","110510","0","110510","111542","94","111448","37674","0","0","706","38380","73068","73162","110742"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","6268","0","6268","6268","0","6268","863","0","0","0","863","5405","5405","6268"
"C6","Home care","20015","1","20014","33634","0","33634","53649","1","53648","6200","-2","0","-2","6196","47452","47453","53652"
"C7","Day care","6468","400","6068","3463","0","3463","9931","400","9531","283","2","0","170","455","9076","9476","9359"
"C8","Equipment and adaptations","2994","0","2994","0","0","0","2994","0","2994","0","0","0","0","0","2994","2994","2994"
"C9","Meals","0","0","0","4272","0","4272","4272","0","4272","2784","0","0","0","2784","1488","1488","4272"
"C10","Other services to older people","155","0","155","207","0","207","362","0","362","0","0","0","0","0","362","362","362"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","52547","716","51831","182437","0","182437","234984","716","234268","55578","10","0","1259","56847","177421","178137","232999"
"C12","Supporting People","0","0","0","10384","0","10384","10384","0","10384","0","0","0","0","0","10384","10384","10384"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","52547","716","51831","192821","0","192821","245368","716","244652","55578","10","0","1259","56847","187805","188521","243383"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3044","0","3044","0","0","0","3044","0","3044","0","1","0","41","42","3002","3002","3002"
"D2","Nursing care placements","0","0","0","2106","0","2106","2106","0","2106","363","0","0","0","363","1743","1743","2106"
"D3","Residential care placements","316","0","316","5067","0","5067","5383","0","5383","484","0","55","0","539","4844","4844","5328"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D5","Direct payments","0","0","0","9273","0","9273","9273","0","9273","291","0","0","281","572","8701","8701","8992"
"D6","Home care","0","0","0","7033","0","7033","7033","0","7033","416","-261","446","-446","155","6878","6878","7294"
"D7","Day care","3297","31","3266","2579","0","2579","5876","31","5845","9","0","0","92","101","5744","5775","5753"
"D8","Equipment and adaptations","1625","0","1625","0","0","0","1625","0","1625","1","0","0","0","1","1624","1624","1625"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","698","0","698","163","0","163","861","0","861","1","34","0","0","35","826","826","827"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","8980","31","8949","26221","0","26221","35201","31","35170","1565","-226","501","-32","1808","33362","33393","34927"
"D12","Supporting People (SP)","0","0","0","1015","0","1015","1015","0","1015","0","0","0","0","0","1015","1015","1015"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","8980","31","8949","27236","0","27236","36216","31","36185","1565","-226","501","-32","1808","34377","34408","35942"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","4666","0","4666","0","0","0","4666","0","4666","1","0","0","629","630","4036","4036","4037"
"E2","Nursing care placements","0","0","0","404","0","404","404","0","404","29","0","0","0","29","375","375","404"
"E3","Residential care placements","6426","152","6274","40654","0","40654","47080","152","46928","3241","0","4053","-3641","3653","43275","43427","46516"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E5","Direct payments","0","0","0","5590","0","5590","5590","0","5590","63","0","0","92","155","5435","5435","5498"
"E6","Home care","1459","0","1459","19359","0","19359","20818","0","20818","415","-95","4501","-4376","445","20373","20373","20788"
"E7","Day care","10277","205","10072","3625","0","3625","13902","205","13697","63","60","191","532","846","12851","13056","12914"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","1000","0","1000","30","0","30","1030","0","1030","0","0","0","568","568","462","462","462"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","23828","357","23471","69662","0","69662","93490","357","93133","3812","-35","8745","-6196","6326","86807","87164","90619"
"E12","Supporting People (SP)","0","0","0","11033","0","11033","11033","0","11033","0","0","0","0","0","11033","11033","11033"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","23828","357","23471","80695","0","80695","104523","357","104166","3812","-35","8745","-6196","6326","97840","98197","101652"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","4985","119","4866","0","0","0","4985","119","4866","0","30","0","369","399","4467","4586","4467"
"F2","Nursing care placements","0","0","0","648","0","648","648","0","648","87","0","0","0","87","561","561","648"
"F3","Residential care placements","0","0","0","6288","0","6288","6288","0","6288","842","0","92","-71","863","5425","5425","6267"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F5","Direct payments","0","0","0","1143","0","1143","1143","0","1143","10","0","0","0","10","1133","1133","1143"
"F6","Home care","0","0","0","98","0","98","98","0","98","12","0","0","0","12","86","86","98"
"F7","Day care","2003","22","1981","1978","0","1978","3981","22","3959","5","0","0","0","5","3954","3976","3959"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","536","0","536","74","0","74","610","0","610","0","0","0","0","0","610","610","610"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","7524","141","7383","10229","0","10229","17753","141","17612","956","30","92","298","1376","16236","16377","17192"
"F12","Supporting People (SP)","0","0","0","4591","0","4591","4591","0","4591","0","0","0","0","0","4591","4591","4591"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","7524","141","7383","14820","0","14820","22344","141","22203","956","30","92","298","1376","20827","20968","21783"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","811","0","811","0","0","0","811","0","811","0","0","0","0","0","811","811","811"
"G3","Families","422","0","422","0","0","0","422","0","422","0","4","0","0","4","418","418","418"
"G4","Lone adults","47","0","47","0","0","0","47","0","47","0","16","0","0","16","31","31","31"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1280","0","1280","0","0","0","1280","0","1280","0","20","0","0","20","1260","1260","1260"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H2","HIV/AIDS","238","0","238","0","0","0","238","0","238","0","0","0","0","0","238","238","238"
"H3","Substance abuse (addictions)","1088","0","1088","1515","0","1515","2603","0","2603","0","298","0","20","318","2285","2285","2285"
"H4","Other other adult services","1403","0","1403","0","0","0","1403","0","1403","0","0","0","4","4","1399","1399","1399"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","2729","0","2729","1515","0","1515","4244","0","4244","0","298","0","24","322","3922","3922","3922"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","2729","0","2729","1515","0","1515","4244","0","4244","0","298","0","24","322","3922","3922","3922"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","179889","1900","177989","311692","0","311692","491581","1900","489681","62029","582","9338","-232","71717","417964","419864","479993"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","27023","0","27023","27023","0","27023","0","0","0","0","0","27023","27023","27023"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","179889","1900","177989","338715","0","338715","518604","1900","516704","62029","582","9338","-232","71717","444987","446887","507016"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2771",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7475",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60352",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"396781",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"401267",NA
