"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","79","0","79","0","0","0","79","0","79","0","0","0","0","0","79","79","79"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","557","0","557","0","0","0","557","0","557","0","0","0","0","0","557","557","557"
NA,"of which (where known): Children's and families services","167","0","167","0","0","0","167","0","167","0","0","0","0","0","167","167","167"
NA,"Adults' services","311","0","311","0","0","0","311","0","311","0","0","0","0","0","311","311","311"
NA,"Generic services","79","0","79","0","0","0","79","0","79","0","0","0","0","0","79","79","79"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","17314","14","17300","650","0","650","17964","14","17950","0","0","0","65","65","17885","17899","17885"
"BA2","Total children's services - commissioning and social work (line BA1)","17314","14","17300","650","0","650","17964","14","17950","0","0","0","65","65","17885","17899","17885"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","14376","356","14020","6760","0","6760","21136","356","20780","1","0","0","69","70","20710","21066","20711"
"BB2","Secure accommodation (welfare)","0","0","0","668","0","668","668","0","668","0","0","0","0","0","668","668","668"
"BB3","Fostering services","8892","0","8892","6451","0","6451","15343","0","15343","0","0","0","0","0","15343","15343","15343"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BB5","Total children looked after (lines BB1 to BB4)","23268","356","22912","13879","0","13879","37147","356","36791","1","0","0","69","70","36721","37077","36722"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1018","0","1018","0","0","0","1018","0","1018","0","0","0","0","0","1018","1018","1018"
"BC2","Services for under 8s","6856","237","6619","41","0","41","6897","237","6660","1","0","0","28","29","6631","6868","6632"
"BC3","Direct payments","0","0","0","1060","0","1060","1060","0","1060","0","0","0","0","0","1060","1060","1060"
"BC4","Home care","1755","0","1755","2807","0","2807","4562","0","4562","0","0","0","73","73","4489","4489","4489"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC7","Total family support services (lines BC1 to BC6)","9629","237","9392","3908","0","3908","13537","237","13300","1","0","0","101","102","13198","13435","13199"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","22","0","22","279","0","279","301","0","301","0","0","0","0","0","301","301","301"
"BD2","Youth offender teams","2711","25","2686","116","0","116","2827","25","2802","0","0","0","3","3","2799","2824","2799"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","2733","25","2708","395","0","395","3128","25","3103","0","0","0","3","3","3100","3125","3100"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1625","6","1619","1022","0","1022","2647","6","2641","0","0","0","75","75","2566","2572","2566"
"BE2","Leaving care services","385","0","385","0","0","0","385","0","385","0","0","0","0","0","385","385","385"
"BE3","Other other children's and families services","256","0","256","0","0","0","256","0","256","0","0","0","0","0","256","256","256"
"BE4","Total other children's and families services (lines BE1 to BE3)","2266","6","2260","1022","0","1022","3288","6","3282","0","0","0","75","75","3207","3213","3207"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","55210","638","54572","19854","0","19854","75064","638","74426","2","0","0","313","315","74111","74749","74113"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","55210","638","54572","19854","0","19854","75064","638","74426","2","0","0","313","315","74111","74749","74113"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","15955","0","15955","0","0","0","15955","0","15955","0","0","249","98","347","15608","15608","15608"
"C2","Nursing care placements","0","0","0","26768","0","26768","26768","0","26768","8485","0","0","91","8576","18192","18192","26677"
"C3","Residential care placements","8592","123","8469","68610","0","68610","77202","123","77079","23588","0","0","260","23848","53231","53354","76819"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","1293","0","1293","1293","0","1293","0","0","0","0","0","1293","1293","1293"
"C6","Home care","4928","0","4928","42368","0","42368","47296","0","47296","7175","0","0","97","7272","40024","40024","47199"
"C7","Day care","6107","104","6003","5755","0","5755","11862","104","11758","23","0","0","2","25","11733","11837","11756"
"C8","Equipment and adaptations","4831","0","4831","0","0","0","4831","0","4831","0","0","0","2","2","4829","4829","4829"
"C9","Meals","883","3","880","1671","0","1671","2554","3","2551","1395","0","0","7","1402","1149","1152","2544"
"C10","Other services to older people","1826","0","1826","299","0","299","2125","0","2125","62","0","0","1","63","2062","2062","2124"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","43122","230","42892","146764","0","146764","189886","230","189656","40728","0","249","558","41535","148121","148351","188849"
"C12","Supporting People","0","0","0","4724","0","4724","4724","0","4724","0","0","0","0","0","4724","4724","4724"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","43122","230","42892","151488","0","151488","194610","230","194380","40728","0","249","558","41535","152845","153075","193573"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","3257","0","3257","0","0","0","3257","0","3257","0","0","50","91","141","3116","3116","3116"
"D2","Nursing care placements","0","0","0","4253","0","4253","4253","0","4253","783","0","0","16","799","3454","3454","4237"
"D3","Residential care placements","1420","19","1401","5592","0","5592","7012","19","6993","1024","0","0","58","1082","5911","5930","6935"
"D4","Supported and other accommodation","0","0","0","19","0","19","19","0","19","0","0","0","0","0","19","19","19"
"D5","Direct payments","0","0","0","4748","0","4748","4748","0","4748","0","0","0","1","1","4747","4747","4747"
"D6","Home care","65","0","65","9685","0","9685","9750","0","9750","671","0","0","0","671","9079","9079","9750"
"D7","Day care","2539","252","2287","1911","0","1911","4450","252","4198","0","0","0","74","74","4124","4376","4124"
"D8","Equipment and adaptations","168","0","168","0","0","0","168","0","168","0","0","0","18","18","150","150","150"
"D9","Meals","78","0","78","105","0","105","183","0","183","57","0","0","0","57","126","126","183"
"D10","Other services to adults with a physical disability or sensory impairment","723","0","723","161","0","161","884","0","884","135","0","0","47","182","702","702","837"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","8250","271","7979","26474","0","26474","34724","271","34453","2670","0","50","305","3025","31428","31699","34098"
"D12","Supporting People (SP)","0","0","0","176","0","176","176","0","176","0","0","0","0","0","176","176","176"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","8250","271","7979","26650","0","26650","34900","271","34629","2670","0","50","305","3025","31604","31875","34274"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","5337","1","5336","0","0","0","5337","1","5336","0","0","34","896","930","4406","4407","4406"
"E2","Nursing care placements","0","0","0","519","0","519","519","0","519","0","0","0","42","42","477","477","477"
"E3","Residential care placements","4092","1098","2994","21984","0","21984","26076","1098","24978","32","0","-22","484","494","24484","25582","24516"
"E4","Supported and other accommodation","17378","85","17293","0","0","0","17378","85","17293","0","0","0","6596","6596","10697","10782","10697"
"E5","Direct payments","0","0","0","732","0","732","732","0","732","0","0","0","0","0","732","732","732"
"E6","Home care","122","0","122","18212","0","18212","18334","0","18334","0","0","0","46","46","18288","18288","18288"
"E7","Day care","13792","27","13765","2592","0","2592","16384","27","16357","162","0","0","402","564","15793","15820","15955"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","4","0","4","0","0","0","4","0","4","2","0","0","0","2","2","2","4"
"E10","Other services to adults with learning disabilities","1075","1","1074","81","0","81","1156","1","1155","9","0","0","47","56","1099","1100","1108"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","41800","1212","40588","44120","0","44120","85920","1212","84708","205","0","12","8513","8730","75978","77190","76183"
"E12","Supporting People (SP)","0","0","0","11408","0","11408","11408","0","11408","0","0","0","0","0","11408","11408","11408"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","41800","1212","40588","55528","0","55528","97328","1212","96116","205","0","12","8513","8730","87386","88598","87591"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","12025","77","11948","0","0","0","12025","77","11948","0","0","3624","84","3708","8240","8317","8240"
"F2","Nursing care placements","0","0","0","2985","0","2985","2985","0","2985","669","0","8","63","740","2245","2245","2914"
"F3","Residential care placements","1664","60","1604","6942","0","6942","8606","60","8546","1065","0","1603","107","2775","5771","5831","6836"
"F4","Supported and other accommodation","999","0","999","0","0","0","999","0","999","0","0","0","0","0","999","999","999"
"F5","Direct payments","0","0","0","116","0","116","116","0","116","0","0","0","0","0","116","116","116"
"F6","Home care","7","0","7","1571","0","1571","1578","0","1578","68","0","0","5","73","1505","1505","1573"
"F7","Day care","1645","54","1591","839","0","839","2484","54","2430","4","0","24","9","37","2393","2447","2397"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","22","0","22","22","0","22","1","0","0","0","1","21","21","22"
"F10","Other services to adults with mental health needs","0","0","0","15","0","15","15","0","15","1","0","0","0","1","14","14","15"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","16340","191","16149","12490","0","12490","28830","191","28639","1808","0","5259","268","7335","21304","21495","23112"
"F12","Supporting People (SP)","0","0","0","2813","0","2813","2813","0","2813","0","0","0","0","0","2813","2813","2813"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","16340","191","16149","15303","0","15303","31643","191","31452","1808","0","5259","268","7335","24117","24308","25925"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G2","Unaccompanied children","42","0","42","0","0","0","42","0","42","0","0","0","0","0","42","42","42"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","42","0","42","0","0","0","42","0","42","0","0","0","0","0","42","42","42"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","362","0","362","0","0","0","362","0","362","0","0","102","0","102","260","260","260"
"H2","HIV/AIDS","11","0","11","76","0","76","87","0","87","8","0","0","1","9","78","78","86"
"H3","Substance abuse (addictions)","53","0","53","1386","0","1386","1439","0","1439","213","0","0","0","213","1226","1226","1439"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","426","0","426","1462","0","1462","1888","0","1888","221","0","102","1","324","1564","1564","1785"
"H6","Supporting People","0","0","0","8438","0","8438","8438","0","8438","0","0","0","0","0","8438","8438","8438"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","426","0","426","9900","0","9900","10326","0","10326","221","0","102","1","324","10002","10002","10223"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","165747","2542","163205","251164","0","251164","416911","2542","414369","45634","0","5672","9958","61264","353105","355647","398739"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","0","0","0","27559","0","27559","27559","0","27559","0","0","0","0","0","27559","27559","27559"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","165747","2542","163205","278723","0","278723","444470","2542","441928","45634","0","5672","9958","61264","380664","383206","426298"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"437",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64419",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319388",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"316059",NA
