"PSS EXPENDITURE IN 2006-07 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","PSS EX1 Return for 2006-07 Version 1a"
NA,"Adults' services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","465","0","465","0","0","0","465","0","465","0","0","0","0","0","465","465","465"
NA,"of which (where known): Children's and families services","94","0","94","0","0","0","94","0","94","0","0","0","0","0","94","94","94"
NA,"Adults' services","371","0","371","0","0","0","371","0","371","0","0","0","0","0","371","371","371"
NA,"Generic services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","7436","0","7436","59","0","59","7495","0","7495","0","26","27","0","53","7442","7442","7442"
"BA2","Total children's services - commissioning and social work (line BA1)","7436","0","7436","59","0","59","7495","0","7495","0","26","27","0","53","7442","7442","7442"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1741.3960205391527","0","1741.3960205391527","861","0","861","2602.3960205391527","0","2602.3960205391527","0","0","0","2","2","2600.3960205391527","2600.3960205391527","2600.3960205391527"
"BB2","Secure accommodation (welfare)","0","0","0","15","0","15","15","0","15","0","0","0","0","0","15","15","15"
"BB3","Fostering services","2184.6790757381259","0","2184.6790757381259","2187","0","2187","4371.6790757381259","0","4371.6790757381259","85","0","0","0","85","4286.6790757381259","4286.6790757381259","4371.6790757381259"
"BB4","Other children looked after services","2453.9249037227214","0","2453.9249037227214","0","0","0","2453.9249037227214","0","2453.9249037227214","3","0","0","141","144","2309.9249037227214","2309.9249037227214","2312.9249037227214"
"BB5","Total children looked after (lines BB1 to BB4)","6380","0","6380","3063","0","3063","9443","0","9443","88","0","0","143","231","9212","9212","9300"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","3677.6694946514203","18","3659.6694946514203","0","0","0","3677.6694946514203","18","3659.6694946514203","229","0","166","184","579","3080.6694946514203","3098.6694946514203","3309.6694946514203"
"BC2","Services for under 8s","1303.6809295462929","0","1303.6809295462929","437","0","437","1740.6809295462929","0","1740.6809295462929","0","0","0","0","0","1740.6809295462929","1740.6809295462929","1740.6809295462929"
"BC3","Direct payments","0","0","0","57","0","57","57","0","57","0","0","0","0","0","57","57","57"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC6","Other family support services","554.64957580228702","0","554.64957580228702","123","0","123","677.64957580228702","0","677.64957580228702","0","0","0","0","0","677.64957580228702","677.64957580228702","677.64957580228702"
"BC7","Total family support services (lines BC1 to BC6)","5536","18","5518","617","0","617","6153","18","6135","229","0","166","184","579","5556","5574","5785"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","1044","0","1044","0","0","0","1044","0","1044","0","11","0","59","70","974","974","974"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","1044","0","1044","0","0","0","1044","0","1044","0","11","0","59","70","974","974","974"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","1187.5089704664642","0","1187.5089704664642","0","0","0","1187.5089704664642","0","1187.5089704664642","62","0","0","0","62","1125.5089704664642","1125.5089704664642","1187.5089704664642"
"BE2","Leaving care services","2107.8399116754072","6","2101.8399116754072","0","0","0","2107.8399116754072","6","2101.8399116754072","1","0","0","33","34","2067.8399116754072","2073.8399116754072","2068.8399116754072"
"BE3","Other other children's and families services","403.6511178581286","0","403.6511178581286","574","0","574","977.6511178581286","0","977.6511178581286","12","0","0","4","16","961.6511178581286","961.6511178581286","973.6511178581286"
"BE4","Total other children's and families services (lines BE1 to BE3)","3699","6","3693","574","0","574","4273","6","4267","75","0","0","37","112","4155","4161","4230"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES excluding SP (LINES BA2+BB5+BC7+BD4+BE4)","24095","24","24071","4313","0","4313","28408","24","28384","392","37","193","423","1045","27339","27363","27731"
"B2","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"B3","TOTAL CHILDREN'S AND FAMILIES SERVICES including SP (LINES BA2+BB5+BC7+BD4+BE4+B2)","24095","24","24071","4313","0","4313","28408","24","28384","392","37","193","423","1045","27339","27363","27731"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5453","0","5453","0","0","0","5453","0","5453","0","0","266.67718000000002","33.179300000000005","299.85648000000003","5153.1435199999996","5153.1435199999996","5153.1435200000005"
"C2","Nursing care placements","0","0","0","3472.1276800000001","0","3472.1276800000001","3472.1276800000001","0","3472.1276800000001","823.91806999999994","0","0","0","823.91806999999994","2648.2096099999999","2648.2096099999999","3472.1276800000001"
"C3","Residential care placements","4719.8266999999987","159.88200000000001","4559.9446999999991","4724.5479399999995","0","4724.5479399999995","9444.3746399999982","159.88200000000001","9284.4926399999986","1658.2354300000002","0","563.10841999999991","0","2221.3438500000002","7063.1487899999984","7223.030789999998","8721.3842199999981"
"C4","Supported and other accommodation","268.19730000000004","0","268.19730000000004","500.28547000000003","0","500.28547000000003","768.48277000000007","0","768.48277000000007","0","0","0","103","103","665.48277000000007","665.48277000000007","665.48277000000007"
"C5","Direct payments","0","0","0","501.89486999999997","0","501.89486999999997","501.89486999999997","0","501.89486999999997","68.648110000000003","0","0","0","68.648110000000003","433.24675999999999","433.24675999999999","501.89486999999997"
"C6","Home care","2261.6638600000001","0","2261.6638600000001","4298.4537699999992","0","4298.4537699999992","6560.1176299999988","0","6560.1176299999988","649.45387000000005","0","518.01735999999994","0","1167.4712300000001","5392.6463999999987","5392.6463999999987","6042.100269999999"
"C7","Day care","1542.2089400000007","58.052","1484.1569400000008","968.52218999999991","0","968.52218999999991","2510.7311300000006","58.052","2452.6791300000004","84.680570000000003","0","108.825","38.189999999999998","231.69557","2220.9835600000006","2279.0355600000007","2305.6641300000006"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C9","Meals","463.36689000000001","0","463.36689000000001","7.5","0","7.5","470.86689000000001","0","470.86689000000001","188.22591","0","0","0","188.22591","282.64098000000001","282.64098000000001","470.86689000000001"
"C10","Other services to older people","833.16250000000002","48","785.16250000000002","1041.9397200000001","0","1041.9397200000001","1875.1022200000002","48","1827.1022200000002","9","0","19.312999999999999","89.010630000000006","117.32363000000001","1709.7785900000001","1757.7785900000001","1718.7785900000001"
"C11","TOTAL OLDER PEOPLE excluding Supporting People (LINES C1 to C10)","15541.42619","265.93399999999997","15275.492190000001","15515.271640000001","0","15515.271640000001","31056.697830000001","265.93399999999997","30790.763830000004","3482.1619600000008","0","1475.9409600000001","263.37993","5221.4828500000003","25569.280980000003","25835.214980000001","29051.442940000004"
"C12","Supporting People","103","0","103","0","0","0","103","0","103","0","0","0","103","103","0","0","0"
"C13","TOTAL OLDER PEOPLE including Supporting People (LINES C11+C12)","15644.42619","265.93399999999997","15378.492190000001","15515.271640000001","0","15515.271640000001","31159.697830000001","265.93399999999997","30893.763830000004","3482.1619600000008","0","1475.9409600000001","366.37993","5324.4828500000003","25569.280980000003","25835.214980000001","29051.442940000004"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2228.7702700000009","0","2228.7702700000009","0","0","0","2228.7702700000009","0","2228.7702700000009","0","0","0","42.476970000000001","42.476970000000001","2186.2933000000007","2186.2933000000007","2186.2933000000007"
"D2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D3","Residential care placements","0","0","0","1014.7209799999999","0","1014.7209799999999","1014.7209799999999","0","1014.7209799999999","68.749160000000003","0","0","0","68.749160000000003","945.97181999999998","945.97181999999998","1014.7209799999999"
"D4","Supported and other accommodation","0","0","0","64.711250000000007","0","64.711250000000007","64.711250000000007","0","64.711250000000007","0","0","0","0","0","64.711250000000007","64.711250000000007","64.711250000000007"
"D5","Direct payments","0","0","0","438.27596999999997","0","438.27596999999997","438.27596999999997","0","438.27596999999997","6.7770000000000001","0","0","0","6.7770000000000001","431.49896999999999","431.49896999999999","438.27596999999997"
"D6","Home care","362.19","0","362.19","844.17836","0","844.17836","1206.3683599999999","0","1206.3683599999999","54.757839999999995","0","0","0","54.757839999999995","1151.61052","1151.61052","1206.3683599999999"
"D7","Day care","0","0","0","60.57405","0","60.57405","60.57405","0","60.57405","0","0","0","0","0","60.57405","60.57405","60.57405"
"D8","Equipment and adaptations","93.008759999999995","0","93.008759999999995","346.19200000000001","0","346.19200000000001","439.20076","0","439.20076","0","0","0","0","0","439.20076","439.20076","439.20076"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D10","Other services to adults with a physical disability or sensory impairment","184.35444999999993","0","184.35444999999993","429.97238000000004","0","429.97238000000004","614.32682999999997","0","614.32682999999997","0","0","88.388080000000002","24.859999999999999","113.24808","501.07875000000001","501.07875000000001","501.07875000000001"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC excl SP (LINES D1 to D10)","2868.3234800000009","0","2868.3234800000009","3198.6249900000003","0","3198.6249900000003","6066.9484700000012","0","6066.9484700000012","130.28399999999999","0","88.388080000000002","67.336970000000008","286.00905","5780.9394200000015","5780.9394200000015","5911.2234200000012"
"D12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"D13","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC incl SP (LINES D11+ D12)","2868.3234800000009","0","2868.3234800000009","3198.6249900000003","0","3198.6249900000003","6066.9484700000012","0","6066.9484700000012","130.28399999999999","0","88.388080000000002","67.336970000000008","286.00905","5780.9394200000015","5780.9394200000015","5911.2234200000012"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","763","0","763","0","0","0","763","0","763","0","0","97.340999999999994","0.013990000000000001","97.354990000000001","665.64500999999996","665.64500999999996","665.64500999999996"
"E2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E3","Residential care placements","839.90989999999988","22.270169999999997","817.63972999999987","5660.449450000001","0","5660.449450000001","6500.3593500000006","22.270169999999997","6478.0891800000009","315.97962000000001","0","3188.0140000000001","121.42148999999999","3625.4151100000004","2852.6740700000005","2874.9442400000003","3168.6536900000006"
"E4","Supported and other accommodation","140.20675000000006","0","140.20675000000006","1180.01243","0","1180.01243","1320.2191800000001","0","1320.2191800000001","0","0","0","0","0","1320.2191800000001","1320.2191800000001","1320.2191800000001"
"E5","Direct payments","0","0","0","85.741219999999998","0","85.741219999999998","85.741219999999998","0","85.741219999999998","0","0","0","0","0","85.741219999999998","85.741219999999998","85.741219999999998"
"E6","Home care","15","0","15","481.59604000000002","0","481.59604000000002","496.59604000000002","0","496.59604000000002","0","0","0","0","0","496.59604000000002","496.59604000000002","496.59604000000002"
"E7","Day care","1427.2260399999993","18.780000000000001","1408.4460399999994","600.95038999999997","0","600.95038999999997","2028.1764299999993","18.780000000000001","2009.3964299999993","12.562670000000001","0","147.92025000000001","49.652269999999994","210.13518999999999","1799.2612399999994","1818.0412399999993","1811.8239099999992"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E10","Other services to adults with learning disabilities","91","0","91","166.43280999999999","0","166.43280999999999","257.43281000000002","0","257.43281000000002","0","0","89.888999999999996","0","89.888999999999996","167.54381000000001","167.54381000000001","167.54381000000001"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES excl SP (LINES E1 to E10)","3276.342689999999","41.050169999999994","3235.2925199999991","8175.1823400000012","0","8175.1823400000012","11451.525030000001","41.050169999999994","11410.47486","328.54229000000004","0","3523.1642500000003","171.08775","4022.7942900000003","7387.6805700000004","7428.7307400000009","7716.2228600000008"
"E12","Supporting People (SP)","105","0","105","0","0","0","105","0","105","0","0","0","105","105","0","0","0"
"E13","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES incl SP (LINES E11+E12)","3381.342689999999","41.050169999999994","3340.2925199999991","8175.1823400000012","0","8175.1823400000012","11556.525030000001","41.050169999999994","11515.47486","328.54229000000004","0","3523.1642500000003","276.08775000000003","4127.7942899999998","7387.6805700000004","7428.7307400000009","7716.2228600000008"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1733","0","1733","370","0","370","2103","0","2103","0.40000000000000002","0","187.50800000000001","0.0010200000000000001","187.90902000000003","1915.0909799999999","1915.0909799999999","1915.49098"
"F2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F3","Residential care placements","0","0","0","1991.5553999999997","0","1991.5553999999997","1991.5553999999997","0","1991.5553999999997","34.2226","0","735.52425000000005","0","769.74684999999999","1221.8085499999997","1221.8085499999997","1256.0311499999998"
"F4","Supported and other accommodation","0","0","0","867.55384000000004","0","867.55384000000004","867.55384000000004","0","867.55384000000004","0","0","0","50.697960000000002","50.697960000000002","816.85588000000007","816.85588000000007","816.85588000000007"
"F5","Direct payments","0","0","0","34.752240000000008","0","34.752240000000008","34.752240000000008","0","34.752240000000008","0","0","0","0","0","34.752240000000008","34.752240000000008","34.752240000000008"
"F6","Home care","71","0","71","540.48234000000014","0","540.48234000000014","611.48234000000014","0","611.48234000000014","8.7899999999999991","0","0","0","8.7899999999999991","602.69234000000017","602.69234000000017","611.48234000000014"
"F7","Day care","1665","12","1653","670.74054000000001","0","670.74054000000001","2335.7405399999998","12","2323.7405399999998","16.381460000000001","0","252.36850000000001","53.791580000000003","322.54154","2001.1989999999998","2013.1989999999998","2017.5804599999997"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F10","Other services to adults with mental health needs","200","0","200","1022.3245500000002","0","1022.3245500000002","1222.3245500000003","0","1222.3245500000003","0","0","40.340000000000003","0.059999999999999998","40.399999999999999","1181.9245500000002","1181.9245500000002","1181.9245500000004"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS excl SP (LINES F1 to F10)","3669","12","3657","5497.4089100000001","0","5497.4089100000001","9166.4089100000001","12","9154.4089100000001","59.794060000000002","0","1215.7407499999999","104.55056","1380.08537","7774.3235400000003","7786.3235400000003","7834.1176000000005"
"F12","Supporting People (SP)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F13","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS incl SP (LINES F11+F12)","3669","12","3657","5497.4089100000001","0","5497.4089100000001","9166.4089100000001","12","9154.4089100000001","59.794060000000002","0","1215.7407499999999","104.55056","1380.08537","7774.3235400000003","7786.3235400000003","7834.1176000000005"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","766","0","766","0","0","0","766","0","766","0","0","0","0","0","766","766","766"
"G2","Unaccompanied children","405","0","405","471","0","471","876","0","876","0","0","0","0","0","876","876","876"
"G3","Families","3","0","3","2","0","2","5","0","5","0","0","0","0","0","5","5","5"
"G4","Lone adults","1","0","1","302","0","302","303","0","303","0","0","0","0","0","303","303","303"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1175","0","1175","775","0","775","1950","0","1950","0","0","0","0","0","1950","1950","1950"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","682.22912999999994","0","682.22912999999994","0","0","0","682.22912999999994","0","682.22912999999994","0","0","243.142","0","243.142","439.08712999999995","439.08712999999995","439.08712999999995"
"H2","HIV/AIDS","435.72914000000003","0","435.72914000000003","313.34361000000001","0","313.34361000000001","749.07275000000004","0","749.07275000000004","12.39967","0","80","0.026159999999999999","92.425830000000005","656.64692000000002","656.64692000000002","669.04659000000004"
"H3","Substance abuse (addictions)","18.01784","0","18.01784","955.23702000000003","0","955.23702000000003","973.25486000000001","0","973.25486000000001","51.063669999999995","0","215.517","0","266.58067","706.67418999999995","706.67418999999995","757.73785999999996"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H5","TOTAL OTHER ADULT SERVICES excluding Supporting People (LINES H1 to H4)","1135.9761100000001","0","1135.9761100000001","1268.5806299999999","0","1268.5806299999999","2404.55674","0","2404.55674","63.463339999999995","0","538.65899999999999","0.026159999999999999","602.14850000000001","1802.40824","1802.40824","1865.87158"
"H6","Supporting People","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"H7","TOTAL OTHER ADULT SERVICES including Supporting People (LINES H5+H6)","1135.9761100000001","0","1135.9761100000001","1268.5806299999999","0","1268.5806299999999","2404.55674","0","2404.55674","63.463339999999995","0","538.65899999999999","0.026159999999999999","602.14850000000001","1802.40824","1802.40824","1865.87158"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS excluding Supporting People (LINES A3+B1+C11+D11+E11+F11+G5+H5)","52226.068469999998","342.98416999999995","51883.084299999995","38743.068509999997","0","38743.068509999997","90969.13698000001","342.98416999999995","90626.15281","4456.2456500000017","37","7034.8930399999999","1029.3813700000001","12557.520060000001","78068.632750000004","78411.616920000015","82524.878400000001"
"I2","TOTAL Supporting People (LINES B2+C12+D12+E12+F12+H6)","208","0","208","0","0","0","208","0","208","0","0","0","208","208","0","0","0"
"I3","TOTAL PSS including Supporting People (LINES A3+B1+C13+D13+E13+F13+G5+H7)","52434.068469999998","342.98416999999995","52091.084299999995","38743.068509999997","0","38743.068509999997","91177.13698000001","342.98416999999995","90834.15281","4456.2456500000017","37","7034.8930399999999","1237.3813699999998","12765.520059999999","78068.632750000004","78411.616920000015","82524.878400000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5411",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12222",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I3+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71643.616920000015",NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Memorandum","ACTUAL TOTAL NET COST on a pre FRS17 basis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71608",NA
